AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,13.16,10.56,8.08,0.00,7.69,15.01,9.20,12.53
25-29,2.22,11.15,5.00,0.00,4.69,12.54,12.50,11.89
30-34,0.00,21.69,26.09,0.00,3.70,26.51,21.81,24.43
35-39,41.67,30.69,16.67,0.00,20.83,36.61,24.61,33.66
40-44,13.33,33.49,7.14,0.00,27.27,41.31,23.50,37.80
45-49,23.81,36.52,20.00,100.0,28.57,47.26,27.36,42.80
50-54,16.67,42.46,58.82,66.67,40.00,53.97,33.33,49.85
55-59,21.43,47.21,38.46,0.00,26.67,58.08,31.39,53.73
60-64,36.36,48.83,27.27,0.00,50.00,64.07,34.45,58.93
65-OVER,42.11,49.66,33.33,50.00,30.43,65.13,39.25,61.20
TOTAL,16.67,27.51,15.56,28.57,14.44,41.60,21.45,35.98
