AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,15.05,13.33,0.00,18.18,18.89,11.90,16.98
25-29,0.00,18.52,0.00,0.00,0.00,18.31,10.17,17.42
30-34,40.00,29.82,0.00,0.00,14.29,29.23,34.85,29.68
35-39,0.00,38.61,0.00,0.00,50.00,38.06,21.21,37.29
40-44,0.00,43.24,25.00,0.00,0.00,41.87,23.53,41.07
45-49,33.33,48.38,33.33,0.00,25.00,47.55,18.97,46.45
50-54,20.00,49.26,0.00,0.00,14.29,52.12,28.07,50.03
55-59,0.00,55.16,37.50,0.00,33.33,56.78,24.14,54.85
60-64,0.00,54.62,0.00,0.00,50.00,64.82,32.43,60.99
65-OVER,25.00,57.10,0.00,33.33,25.00,66.72,32.81,64.02
TOTAL,14.29,42.15,16.28,33.33,22.41,48.81,21.45,45.46
