AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,8.25,17.06,12.78,12.77,14.02,19.93,12.18,16.34
25-29,8.84,19.93,12.10,6.56,16.14,20.13,13.19,17.90
30-34,11.48,32.93,17.59,10.00,23.20,30.67,20.34,27.90
35-39,17.39,41.92,23.55,22.39,33.08,39.32,25.94,36.39
40-44,22.03,49.18,29.54,20.00,36.62,47.09,30.97,43.39
45-49,23.86,52.35,30.08,34.38,41.10,54.95,35.16,48.99
50-54,23.40,56.72,31.96,27.78,41.49,60.21,38.94,54.10
55-59,22.66,57.94,32.84,36.54,44.24,65.03,42.25,58.01
60-64,24.05,60.36,34.73,36.00,41.94,69.11,47.21,62.03
65-OVER,26.90,59.53,35.14,36.67,45.11,69.59,46.95,63.21
TOTAL,19.09,42.93,23.35,22.53,31.60,51.52,28.05,43.13
