AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0,9.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.24,10.55,0,14.52,2.27,11.54
25-29,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16.88,0,18.18,3.33,16.11
30-34,0,44.44,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,32.63,24.82,0,11.86,10.34,25.23
35-39,0,14.29,30.77,0,0,0,0,0,0,0,0,25,0,0,0,0,32.86,39.38,0,22.22,23.33,32.76
40-44,0,14.29,50,0,0,0,0,0,0,0,20,0,0,50,0,0,44.8,39.25,0,26.83,18.52,39.33
45-49,0,50,29.41,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2,46.46,0,26.53,24.00,40.16
50-54,0,20,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,45.69,51.32,0,41.18,18.52,44.61
55-59,0,36.36,61.54,0,100,0,0,0,0,0,100,50,0,0,0,0,46.54,52.55,0,34.88,26.67,46.99
60-64,0,42.86,33.33,0,0,0,0,0,0,0,0,0,0,50,0,0,53.74,57.64,0,30,30.30,51.82
65-OVER,0,20,35.29,0,0,0,0,0,100,0,0,0,0,0,50,0,51.24,64.69,0,48.61,33.33,54.82
TOTAL,0,22.83,27.69,0,9.09,0.0,0,0,50.0,0,8.33,10.53,0,22.22,14.29,0,41.26,44.65,0.0,27.57,19.33,38.95
