AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,10.59,17.16,11.67,25.00,7.20,20.22,12.23,17.49
25-29,12.05,21.74,4.60,0.00,10.84,22.43,17.51,21.45
30-34,6.25,30.18,11.11,25.00,21.54,32.11,24.18,30.20
35-39,24.36,38.54,23.21,0.00,34.55,39.47,22.73,38.01
40-44,19.40,42.84,30.77,16.67,24.49,48.48,29.35,44.18
45-49,38.89,47.99,39.13,33.33,42.11,53.11,28.44,49.32
50-54,31.34,53.75,36.36,75.00,46.15,59.83,35.74,55.57
55-59,28.57,57.99,39.58,33.33,30.56,61.83,36.99,58.73
60-64,32.26,63.76,55.56,20.00,55.17,70.46,37.66,66.23
65-OVER,36.67,63.03,38.24,83.33,38.30,68.02,42.60,65.50
TOTAL,23.61,42.63,22.52,34.88,25.09,52.76,25.80,46.10
