AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,28.57,13.85,20.00,0.00,0.00,12.66,15.22,13.24
25-29,25.00,17.83,12.50,0.00,0.00,21.23,15.62,19.58
30-34,28.57,23.00,0.00,0.00,0.00,22.52,5.88,22.09
35-39,0.00,31.87,0.00,0.00,0.00,27.43,30.00,28.73
40-44,33.33,44.50,42.86,0.00,0.00,34.46,11.43,36.25
45-49,0.00,46.82,33.33,0.00,33.33,37.68,35.48,40.44
50-54,0.00,55.24,0.00,0.00,0.00,44.94,36.11,47.63
55-59,100.0,63.78,75.00,0.00,0.00,57.25,62.50,59.55
60-64,0.00,62.45,50.00,0.00,100.0,59.69,53.85,60.28
65-OVER,0.00,61.18,100.0,0.00,0.00,68.01,57.35,65.76
TOTAL,30.00,44.34,37.14,0.00,8.57,46.71,34.99,45.25
