AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,20.77,0.00,0.00,25.00,23.71,10.71,20.95
25-29,0.00,21.92,0.00,0.00,100.0,17.96,34.62,21.05
30-34,0.00,30.53,25.00,0.00,0.00,30.38,17.39,29.25
35-39,0.00,28.47,0.00,0.00,0.00,43.29,35.71,36.28
40-44,0.00,41.88,0.00,0.00,0.00,42.97,33.33,41.72
45-49,0.00,50.34,0.00,0.00,0.00,53.28,41.67,51.74
50-54,100.0,46.91,50.00,0.00,0.00,53.45,35.29,50.40
55-59,0.00,51.85,33.33,0.00,0.00,58.10,70.00,55.60
60-64,50.00,56.89,100.0,0.00,0.00,61.47,58.33,59.56
65-OVER,0.00,59.94,0.00,0.00,0.00,66.18,31.25,63.51
TOTAL,20.00,43.25,23.53,0.00,30.00,50.42,29.47,46.57
