AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,16.13,0.00,0.00,0.00,22.11,40.00,19.19
25-29,50.00,17.86,0.00,0.00,50.00,30.16,100.0,23.87
30-34,0.00,23.61,0.00,0.00,100.0,31.75,0.00,28.06
35-39,0.00,22.97,0.00,0.00,0.00,39.68,0.00,29.79
40-44,66.67,52.31,25.00,0.00,0.00,47.62,0.00,48.73
45-49,0.00,44.44,0.00,0.00,0.00,55.10,100.0,50.29
50-54,0.00,46.67,0.00,0.00,0.00,60.00,75.00,52.73
55-59,100.0,60.20,0.00,0.00,0.00,63.11,100.0,62.07
60-64,0.00,57.27,0.00,0.00,0.00,68.57,50.00,62.44
65-OVER,0.00,55.67,0.00,0.00,0.00,63.67,100.0,60.69
TOTAL,40.00,42.48,9.09,0.00,37.50,52.87,57.69,47.72
