AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,14.18,16.67,0.00,0.00,16.59,15.00,15.60
25-29,0.00,17.74,0.00,0.00,0.00,16.41,0.00,16.51
30-34,0.00,26.61,0.00,0.00,0.00,24.52,33.33,25.53
35-39,0.00,28.07,0.00,100.0,0.00,35.62,14.29,32.56
40-44,0.00,32.14,0.00,0.00,0.00,43.60,16.67,39.21
45-49,0.00,26.79,0.00,0.00,0.00,40.67,0.00,35.49
50-54,0.00,47.37,0.00,0.00,0.00,44.78,25.00,44.63
55-59,0.00,51.18,100.0,0.00,0.00,43.98,66.67,46.65
60-64,0.00,51.04,0.00,0.00,0.00,53.04,33.33,52.16
65-OVER,0.00,48.36,0.00,0.00,100.0,54.40,10.00,52.43
TOTAL,0.00,35.19,18.18,50.00,50.00,40.81,18.42,38.49
