AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.00,22.33,14.29,0.00,10.00,16.21,13.27,17.58
25-29,0.00,21.79,0.00,0.00,12.50,17.26,13.33,17.83
30-34,0.00,29.39,28.57,0.00,18.18,33.48,20.91,30.90
35-39,100.0,34.36,37.50,0.00,12.50,39.28,32.98,37.41
40-44,0.00,45.10,36.36,0.00,40.00,40.55,30.95,40.78
45-49,42.86,48.01,37.50,0.00,33.33,47.74,28.87,46.09
50-54,33.33,54.19,42.86,0.00,0.00,52.09,46.67,51.90
55-59,40.00,51.01,12.50,100.0,50.00,60.88,51.28,57.55
60-64,100.0,69.73,40.00,0.00,0.00,67.14,46.27,66.27
65-OVER,50.00,58.08,47.06,0.00,57.14,69.61,57.23,66.69
TOTAL,37.04,43.31,28.87,20.00,19.54,48.48,34.39,45.87
