AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,3.45,7.06,10.20,14.29,6.58,9.25,7.24,8.27
25-29,7.41,7.82,6.49,0.00,1.75,10.19,7.97,9.03
30-34,7.69,13.31,17.74,0.00,12.00,13.68,11.16,13.20
35-39,13.64,18.54,12.00,0.00,11.76,18.28,14.66,17.42
40-44,20.00,27.29,26.67,100.0,25.00,26.77,22.30,26.08
45-49,26.09,33.51,15.38,0.00,12.12,37.81,23.28,34.07
50-54,29.41,39.52,21.05,25.00,27.27,42.97,31.37,40.25
55-59,20.83,47.51,30.56,0.00,27.27,48.47,36.18,46.31
60-64,37.04,52.70,14.29,100.0,52.63,53.31,40.48,51.48
65-OVER,39.39,54.11,25.00,0.00,48.15,60.10,44.48,57.17
TOTAL,20.54,29.58,16.64,16.00,17.07,35.70,21.38,31.80
