AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,12.50,8.97,10.42,0.00,14.29,15.67,4.13,11.86
25-29,14.29,13.47,6.38,0.00,0.00,13.45,6.86,12.02
30-34,33.33,12.73,8.82,0.00,30.00,17.68,15.79,16.11
35-39,0.00,28.74,15.38,0.00,50.00,24.21,23.17,24.61
40-44,15.38,27.67,7.69,100.0,0.00,30.75,25.42,28.77
45-49,33.33,33.74,18.52,33.33,25.00,34.44,26.53,32.87
50-54,0.00,39.49,31.82,0.00,33.33,39.91,20.45,38.01
55-59,12.50,47.62,10.53,0.00,50.00,44.93,34.88,43.49
60-64,33.33,55.65,25.00,0.00,66.67,51.73,25.00,50.90
65-OVER,16.67,45.51,20.00,0.00,33.33,54.90,40.48,51.75
TOTAL,16.42,29.27,13.48,22.22,22.95,33.08,18.38,29.90
