AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,9.24,13.94,11.16,0.00,10.38,16.77,9.46,13.76
25-29,12.50,16.38,8.33,33.33,12.02,17.47,13.30,16.14
30-34,11.57,24.51,11.74,25.00,13.51,21.91,17.29,22.36
35-39,12.64,31.56,14.02,0.00,15.15,28.25,19.98,28.72
40-44,18.03,38.64,17.65,14.29,20.83,35.96,27.44,36.13
45-49,22.81,43.57,28.16,0.00,27.71,41.36,27.76,41.03
50-54,34.57,50.31,30.56,50.00,37.35,47.40,33.26,47.58
55-59,42.67,56.95,19.09,33.33,40.00,53.65,37.06,53.79
60-64,30.86,62.55,31.76,50.00,34.33,62.53,36.11,60.45
65-OVER,31.25,65.20,40.60,16.67,43.45,65.00,45.16,63.53
TOTAL,21.91,39.34,18.50,18.57,21.54,43.63,23.21,38.82
