AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,5.10,15.80,7.38,4.35,11.53,13.55,9.94,14.16
25-29,7.81,20.00,5.67,10.00,11.82,15.11,10.06,16.23
30-34,10.60,27.84,9.53,16.67,15.69,21.66,17.01,23.14
35-39,16.27,34.98,15.14,22.22,24.18,29.50,20.22,30.57
40-44,20.13,41.21,12.85,10.00,22.70,37.31,24.96,37.38
45-49,19.72,45.86,22.92,25.00,33.06,42.97,26.15,42.62
50-54,25.71,49.85,22.68,50.00,29.17,49.82,33.23,48.32
55-59,34.09,54.31,29.29,30.00,32.65,56.71,34.18,54.25
60-64,25.22,62.09,24.24,62.50,46.67,64.22,41.04,61.90
65-OVER,31.67,64.45,40.00,30.77,46.00,69.40,50.79,67.11
TOTAL,17.94,39.62,14.83,20.66,21.26,44.53,22.27,40.46
