AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,8.60,1.30,0.00,15.38,19.09,11.11,14.23
25-29,0.00,10.76,5.08,0.00,14.29,19.29,9.43,15.68
30-34,0.00,17.37,12.50,0.00,0.00,26.25,15.38,22.47
35-39,11.11,23.26,3.85,0.00,12.50,31.85,25.64,28.31
40-44,0.00,26.53,8.00,0.00,20.00,35.63,17.39,32.19
45-49,25.00,32.23,4.00,0.00,28.57,39.46,33.33,36.67
50-54,33.33,36.39,11.76,0.00,0.00,47.21,42.86,43.74
55-59,0.00,41.72,27.27,0.00,40.00,56.03,50.00,51.84
60-64,33.33,46.15,28.57,0.00,66.67,65.77,25.00,60.25
65-OVER,55.56,47.72,18.18,0.00,26.32,63.71,46.51,60.23
TOTAL,22.22,28.99,7.38,0.00,20.78,45.18,24.42,39.59
