AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,14.93,0.00,0.00,0.00,13.06,26.67,14.25
25-29,0.00,22.14,0.00,0.00,0.00,25.38,5.26,22.67
30-34,0.00,29.77,0.00,0.00,0.00,24.68,25.00,27.57
35-39,100.0,36.52,0.00,0.00,100.0,37.34,0.00,36.50
40-44,0.00,41.12,0.00,0.00,0.00,43.01,44.44,41.48
45-49,0.00,41.53,0.00,0.00,0.00,46.53,0.00,43.64
50-54,66.67,46.30,0.00,0.00,50.00,47.81,37.50,46.99
55-59,0.00,50.00,66.67,0.00,0.00,62.35,33.33,56.13
60-64,0.00,57.42,0.00,0.00,0.00,66.57,33.33,62.30
65-OVER,0.00,54.39,0.00,0.00,100.0,66.97,40.00,62.33
TOTAL,17.65,38.77,10.53,0.00,21.43,49.97,25.00,43.99
