AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,4.39,12.70,10.44,0.00,13.95,17.13,11.63,14.94
25-29,1.68,16.59,14.57,0.00,7.89,19.90,12.24,18.14
30-34,9.18,28.97,11.92,50.00,8.00,29.78,18.49,27.70
35-39,19.64,36.52,16.67,0.00,22.58,36.26,17.57,34.28
40-44,17.86,46.82,26.27,100.0,16.00,40.43,23.68,39.50
45-49,14.29,43.67,17.95,0.00,19.05,43.29,26.75,40.98
50-54,14.29,51.46,25.64,0.00,13.04,50.44,28.38,48.11
55-59,15.22,53.85,31.88,25.00,46.67,54.67,34.81,52.46
60-64,28.00,56.34,36.84,0.00,50.00,61.72,36.36,59.18
65-OVER,26.98,50.38,35.14,0.00,66.67,65.78,48.42,62.86
TOTAL,12.13,39.11,19.68,21.43,21.34,43.66,23.95,40.49
