AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,10.23,4.65,0.00,12.50,14.80,14.52,12.31
25-29,12.50,13.07,3.85,0.00,0.00,15.80,15.56,14.23
30-34,16.67,21.21,20.00,33.33,40.00,20.09,17.65,20.55
35-39,0.00,28.63,15.79,0.00,66.67,29.44,21.21,28.67
40-44,0.00,36.44,33.33,0.00,50.00,35.47,17.50,35.31
45-49,40.00,42.30,7.69,0.00,16.67,42.15,30.56,41.39
50-54,28.57,47.98,0.00,0.00,37.50,47.66,32.56,46.88
55-59,25.00,49.03,20.00,0.00,0.00,54.82,24.14,51.69
60-64,0.00,52.94,20.00,0.00,66.67,56.43,22.58,54.20
65-OVER,20.00,49.94,25.00,0.00,33.33,62.31,32.20,58.36
TOTAL,17.02,34.44,11.04,12.50,28.12,43.20,22.61,38.85
