AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,12.75,7.73,0.00,12.41,16.58,13.93,14.89
25-29,3.57,13.81,11.11,50.00,4.26,17.87,15.31,16.39
30-34,10.34,25.45,16.67,33.33,19.51,27.33,21.60,26.10
35-39,10.53,35.68,14.52,0.00,21.74,34.93,27.50,33.87
40-44,22.22,37.56,18.07,0.00,33.33,39.37,28.94,37.74
45-49,31.03,45.04,17.50,50.00,36.67,45.70,31.26,43.96
50-54,16.67,45.55,22.39,100.0,38.89,52.05,34.96,49.08
55-59,35.00,50.12,27.03,100.0,25.71,55.53,35.23,52.95
60-64,19.05,56.85,33.33,50.00,31.25,63.42,41.67,60.64
65-OVER,45.45,57.87,31.25,0.00,61.36,66.78,46.17,64.58
TOTAL,18.57,34.51,16.90,25.00,22.74,44.57,27.55,40.82
