AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,17.28,0.00,0.00,20.00,17.26,10.34,16.67
25-29,33.33,19.08,11.11,0.00,50.00,18.26,14.12,18.37
30-34,33.33,29.20,14.29,0.00,0.00,24.96,24.66,26.57
35-39,33.33,31.45,22.22,0.00,50.00,33.27,21.28,31.80
40-44,25.00,43.72,0.00,0.00,0.00,36.62,24.66,38.39
45-49,40.00,43.66,0.00,0.00,66.67,48.11,23.40,45.06
50-54,50.00,50.00,0.00,0.00,33.33,50.45,35.48,49.43
55-59,100.0,54.47,75.00,0.00,60.00,56.99,42.86,55.60
60-64,100.0,60.96,0.00,0.00,100.0,65.15,43.48,62.85
65-OVER,33.33,53.44,50.00,0.00,57.14,65.30,46.51,61.25
TOTAL,37.04,40.91,18.75,0.00,38.64,48.42,27.63,44.41
