AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,8.33,5.61,4.76,0.00,7.14,12.70,8.70,9.87
25-29,0.00,11.50,0.00,0.00,0.00,17.46,15.85,14.94
30-34,14.29,14.06,5.56,0.00,0.00,20.96,3.51,17.73
35-39,0.00,22.98,10.53,0.00,0.00,29.93,9.33,26.25
40-44,0.00,21.39,10.00,0.00,0.00,35.45,18.18,30.56
45-49,12.50,23.44,0.00,0.00,37.50,35.52,12.00,31.24
50-54,20.00,31.60,16.67,0.00,50.00,42.74,17.50,38.90
55-59,25.00,41.29,33.33,0.00,25.00,47.24,22.45,44.74
60-64,66.67,49.88,28.57,0.00,0.00,57.08,12.00,54.24
65-OVER,16.67,50.71,41.67,0.00,33.33,60.80,33.33,58.06
TOTAL,14.61,28.61,13.16,0.00,15.94,41.69,14.65,36.78
