AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,8.80,3.35,0.00,13.33,14.29,8.67,11.30
25-29,0.00,11.34,1.28,0.00,7.14,16.21,9.09,13.61
30-34,0.00,15.89,8.45,0.00,5.56,27.92,22.06,23.02
35-39,18.18,20.17,2.86,0.00,9.09,32.99,21.79,28.05
40-44,0.00,21.96,10.81,0.00,16.67,38.60,20.00,32.83
45-49,18.18,29.65,8.33,0.00,27.27,41.39,20.97,36.87
50-54,0.00,33.05,10.34,0.00,33.33,48.01,31.43,42.96
55-59,16.67,39.11,8.70,0.00,12.50,53.24,22.95,47.92
60-64,12.50,44.71,19.05,0.00,0.00,59.66,40.43,55.03
65-OVER,14.29,42.54,17.24,0.00,29.41,57.87,27.73,54.52
TOTAL,9.09,26.28,6.51,0.00,16.22,43.29,20.19,37.15
