AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,20.00,0.00,7.43,0.00,0.00,11.71,7.94,10.68
25-29,0.00,0.00,9.64,0.00,6.25,14.30,11.25,13.58
30-34,0.00,0.00,3.57,50.00,20.00,20.05,11.27,18.24
35-39,0.00,33.33,9.59,0.00,30.00,25.52,20.16,24.43
40-44,33.33,20.00,9.88,0.00,0.00,30.18,16.15,28.18
45-49,20.00,18.18,14.08,0.00,28.57,34.89,18.03,32.69
50-54,0.00,0.00,13.04,0.00,100.0,38.83,21.37,37.04
55-59,33.33,0.00,12.82,0.00,12.50,44.10,22.68,41.74
60-64,100.0,33.33,31.82,0.00,50.00,49.55,39.39,48.74
65-OVER,25.00,40.00,20.93,0.00,42.86,50.25,42.18,49.49
TOTAL,21.43,14.14,10.48,12.50,19.79,34.32,18.94,32.11
