AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0,13.33,14.29,0,0,0,0,0,0,0,0,12.5,0,0,0,0,17.39,10.16,0,13.54,8.25,12.41
25-29,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.66,21.99,0,13.76,14.75,16.67
30-34,0,26.67,36.36,0,0,0,0,0,0,0,0,0,0,0,0,0,33.07,31.43,0,14.77,10.53,25.51
35-39,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.09,29.63,0,28.95,21.43,27.96
40-44,0,44.44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,37.59,40.5,0,36.07,23.81,36.1
45-49,0,42.86,40,0,0,0,0,0,0,0,20,0,0,50,0,0,38.58,43.54,0,43.21,27.45,39.58
50-54,0,10,44.44,0,0,0,0,0,0,0,0,25,0,33.33,0,0,50.56,59.56,0,50,32.86,49.09
55-59,0,60,50,0,0,0,0,0,0,0,20,28.57,0,0,0,0,56.84,62.34,0,46.15,45.90,54.34
60-64,0,50,57.14,0,0,0,0,0,0,0,100,25,0,50,0,0,59.28,70.45,0,59.21,43.40,60.36
65-OVER,0,22.22,46.67,0,0,0,0,0,0,0,0,0,0,0,0,0,61.74,66.35,0,49.5,56.12,60
TOTAL,0,23.66,32.63,0,0.0,0.0,0,0.0,0.0,0,6.98,12.82,0,25.0,0.0,0,45.77,48.47,0,36.12,30.05,41.6
