AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,8.33,16.31,6.90,0.00,5.26,24.47,17.05,20.15
25-29,10.00,18.35,7.14,0.00,25.00,27.16,25.97,23.12
30-34,9.09,29.31,12.50,100.0,14.29,33.00,29.55,31.15
35-39,11.11,38.04,27.27,0.00,33.33,42.17,30.49,39.78
40-44,23.08,46.18,11.11,0.00,25.00,47.03,19.12,45.49
45-49,28.57,46.80,26.67,0.00,20.00,54.20,46.97,51.09
50-54,27.78,51.93,25.00,0.00,14.29,61.73,27.27,56.73
55-59,35.00,56.18,43.75,0.00,0.00,63.78,35.59,59.99
60-64,33.33,63.59,28.57,0.00,42.86,70.44,40.74,67.18
65-OVER,46.15,64.68,53.33,100.0,16.67,71.00,44.74,68.74
TOTAL,26.11,43.72,23.48,15.38,18.18,54.86,30.96,49.91
