AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0,5.56,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,15.36,19.37,0,12.62,5.20,13.57
25-29,0,37.5,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,13.85,20.73,0,13.2,6.80,14.55
30-34,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,22.18,25.6,0,25,13.28,21.49
35-39,0,50,28.57,0,0,0,0,0,0,0,20,60,0,0,50,0,36.29,32.77,0,32.2,17.95,31.61
40-44,0,20,21.43,0,100,0,0,0,0,0,0,33.33,0,50,33.33,0,36.13,45.62,0,37.5,24.39,37.09
45-49,0,42.86,29.41,0,100,0,0,0,0,0,25,40,0,0,0,0,36.96,45.62,0,33.15,38.53,38.97
50-54,0,50,83.33,0,0,0,0,0,0,0,0,0,0,33.33,100,0,41.41,46.8,0,37.13,33.33,41.56
55-59,0,28.57,16.67,0,0,0,0,100,0,0,0,0,0,0,50,0,51.3,55.62,0,51.27,41.21,50.76
60-64,0,0,60,0,0,0,0,0,0,0,0,0,0,33.33,0,0,58.1,64.33,0,56.83,48.61,57.73
65-OVER,0,31.58,54.17,0,50,50,0,0,0,0,0,0,0,0,0,0,58.44,66.86,0,49.3,46.32,58.98
TOTAL,0,24.49,28.37,0,21.43,14.29,0,100.0,0,0,8.33,15.38,0,12.5,19.05,0,42.68,47.96,0.0,35.72,28.46,40.72
