AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,8.70,13.04,6.25,23.08,8.05,14.34,7.53,12.94
25-29,13.79,11.99,10.00,0.00,4.17,14.71,6.01,12.82
30-34,17.02,21.85,12.50,0.00,16.98,21.95,10.66,20.99
35-39,10.26,27.54,15.66,0.00,17.65,29.71,20.56,27.93
40-44,20.41,30.23,19.23,0.00,32.73,36.49,19.90,33.34
45-49,21.15,36.14,16.46,33.33,30.61,42.18,19.40,38.44
50-54,27.27,43.20,25.49,0.00,27.66,46.77,26.63,44.30
55-59,27.27,47.47,32.50,20.00,38.10,52.38,27.69,49.52
60-64,36.36,53.65,45.83,75.00,34.15,61.07,32.35,57.25
65-OVER,44.93,50.04,15.94,28.57,34.04,62.15,30.00,57.92
TOTAL,22.72,30.67,15.16,20.00,19.20,40.46,16.06,35.28
