AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,14.29,0.00,0.00,17.72,10.42,17.05
25-29,0.00,0.00,11.11,0.00,25.00,16.93,16.00,16.77
30-34,33.33,0.00,0.00,0.00,0.00,26.20,14.71,25.34
35-39,0.00,0.00,0.00,0.00,0.00,30.73,37.50,30.70
40-44,0.00,0.00,30.77,50.00,0.00,36.11,13.16,34.83
45-49,66.67,66.67,42.86,0.00,0.00,44.23,60.71,44.69
50-54,50.00,0.00,42.86,0.00,60.00,46.64,31.25,46.11
55-59,33.33,0.00,83.33,0.00,20.00,53.69,46.43,53.31
60-64,57.14,0.00,14.29,100.0,100.0,63.62,66.67,63.41
65-OVER,60.00,57.14,36.36,0.00,75.00,67.39,68.78,67.37
TOTAL,42.11,23.08,31.43,33.33,30.00,51.69,46.44,51.28
