AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,21.72,0.00,0.00,28.57,16.23,11.76,19.77
25-29,0.00,21.33,0.00,0.00,42.86,20.26,7.69,20.47
30-34,0.00,25.52,0.00,0.00,0.00,29.85,41.67,26.62
35-39,0.00,31.43,0.00,0.00,0.00,36.52,13.33,31.50
40-44,40.00,45.36,0.00,0.00,0.00,41.38,25.00,43.60
45-49,30.00,50.56,0.00,0.00,0.00,47.27,50.00,49.08
50-54,60.00,55.30,0.00,0.00,50.00,52.58,58.33,54.14
55-59,42.86,52.76,0.00,0.00,0.00,59.40,26.67,54.50
60-64,10.00,59.21,0.00,0.00,0.00,66.90,40.00,61.11
65-OVER,33.33,52.78,0.00,0.00,50.00,63.32,50.00,57.72
TOTAL,25.00,42.16,0.00,0.00,25.93,50.85,27.48,44.43
