AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.00,4.00,4.35,0.00,10.00,16.47,12.90,15.71
25-29,0.00,11.11,0.00,0.00,40.00,19.58,10.47,18.74
30-34,25.00,16.67,14.29,0.00,16.67,23.73,15.09,23.13
35-39,33.33,20.00,33.33,100.0,0.00,29.88,30.43,29.78
40-44,16.67,18.18,23.08,0.00,0.00,37.83,26.09,37.04
45-49,28.57,22.22,45.00,0.00,40.00,46.03,13.89,45.04
50-54,20.00,20.00,50.00,0.00,50.00,48.93,27.78,48.05
55-59,12.50,41.18,33.33,0.00,0.00,56.83,40.00,55.73
60-64,33.33,33.33,33.33,100.0,40.00,66.39,52.78,65.71
65-OVER,37.50,51.61,80.00,0.00,40.00,68.57,52.56,68.18
TOTAL,24.19,26.62,34.36,20.00,24.07,48.57,25.82,47.41
