AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,8.33,0.00,0.00,11.43,8.06,10.87
25-29,0.00,0.00,0.00,0.00,50.00,10.29,8.00,10.02
30-34,16.67,11.11,0.00,0.00,20.00,19.53,16.67,19.11
35-39,0.00,0.00,0.00,0.00,0.00,24.39,25.00,23.94
40-44,100.0,16.67,12.50,0.00,0.00,29.47,22.81,28.81
45-49,0.00,0.00,0.00,0.00,0.00,31.81,17.95,30.68
50-54,0.00,33.33,0.00,100.0,0.00,41.39,13.73,39.73
55-59,0.00,33.33,16.67,0.00,0.00,50.44,30.77,49.22
60-64,50.00,0.00,66.67,0.00,0.00,55.66,32.26,54.30
65-OVER,40.00,30.00,0.00,100.0,33.33,52.59,46.25,52.19
TOTAL,17.65,14.55,10.42,40.00,13.64,36.13,20.54,34.86
