AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,10.20,13.74,2.44,0.00,7.27,20.47,16.73,18.10
25-29,6.82,18.49,8.62,0.00,17.50,21.68,19.92,20.55
30-34,6.67,27.19,16.13,0.00,29.17,33.78,29.16,31.56
35-39,18.52,32.75,20.00,0.00,27.03,43.19,31.92,39.40
40-44,28.57,44.77,27.78,0.00,36.73,48.65,37.83,46.10
45-49,46.15,43.46,34.15,0.00,26.92,53.64,36.39,49.45
50-54,32.00,46.04,40.48,50.00,37.04,56.49,40.06,52.79
55-59,39.39,51.66,30.77,0.00,45.45,63.58,45.00,59.84
60-64,26.67,54.83,31.82,0.00,40.00,69.22,55.50,65.77
65-OVER,41.18,54.01,40.82,100.0,45.45,70.41,57.80,67.51
TOTAL,23.68,38.12,22.25,18.18,28.26,51.77,34.96,47.13
