AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,8.21,4.33,0.00,0.00,11.99,11.43,11.02
25-29,0.00,12.61,7.24,0.00,0.00,13.42,14.29,12.87
30-34,20.00,23.46,7.28,50.00,10.00,22.82,21.88,21.74
35-39,10.00,27.71,5.65,0.00,14.29,29.53,19.44,27.68
40-44,10.00,31.13,15.73,0.00,0.00,34.91,25.93,33.62
45-49,20.00,32.03,21.93,0.00,9.09,38.74,16.00,37.23
50-54,17.65,37.50,11.94,50.00,20.00,44.42,28.57,42.91
55-59,0.00,48.91,15.09,0.00,25.00,50.09,22.22,48.76
60-64,0.00,56.25,14.29,0.00,33.33,57.14,34.78,56.00
65-OVER,31.25,52.02,25.42,50.00,28.57,58.59,14.71,57.65
TOTAL,11.61,32.89,10.60,15.79,10.58,38.87,18.36,37.03
