AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,18.45,13.33,0.00,16.67,23.27,11.63,20.81
25-29,0.00,14.95,0.00,0.00,20.00,21.68,19.61,20.15
30-34,100.0,40.00,28.57,0.00,33.33,31.80,26.79,32.88
35-39,100.0,35.58,50.00,0.00,100.0,37.27,26.00,36.66
40-44,33.33,41.67,40.00,0.00,33.33,41.90,28.30,40.87
45-49,0.00,50.83,20.00,0.00,100.0,46.72,34.38,46.68
50-54,0.00,41.43,37.50,100.0,50.00,53.34,41.86,50.88
55-59,100.0,50.78,0.00,0.00,0.00,61.89,30.77,58.62
60-64,50.00,67.33,50.00,0.00,40.00,68.74,41.67,67.31
65-OVER,50.00,52.40,33.33,100.0,0.00,68.25,48.84,65.48
TOTAL,45.00,42.95,23.73,66.67,30.77,50.07,28.30,47.56
