AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,15.12,0.00,0.00,16.67,19.66,15.28,16.48
25-29,0.00,18.03,0.00,0.00,0.00,24.50,20.00,20.25
30-34,0.00,26.20,0.00,0.00,50.00,31.84,23.33,28.05
35-39,0.00,32.29,33.33,0.00,50.00,41.80,26.47,35.44
40-44,0.00,35.39,0.00,0.00,0.00,48.16,32.43,39.85
45-49,0.00,43.62,50.00,0.00,0.00,50.94,34.29,46.10
50-54,0.00,48.74,66.67,0.00,0.00,53.83,40.54,50.38
55-59,100.0,53.41,0.00,100.0,0.00,59.47,53.57,56.00
60-64,50.00,59.45,0.00,0.00,100.0,66.74,39.39,61.86
65-OVER,0.00,54.10,50.00,0.00,20.00,63.63,49.06,59.10
TOTAL,30.00,39.97,26.32,100.0,24.00,51.65,32.08,44.47
