COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
APPLING,0,58.59,37.09,0,33.33,28,0,0,33.33,0,43.33,30.67,0,36.36,41.67,0,68.75,68.09,0,55.49,41.28,63.39
BULLOCH,58.33,49.85,42.89,0,44.51,38,0,37.5,40,100,55.87,48.89,0,49.32,41.83,71.43,65.99,62.22,37.5,54.63,40.46,58.35
BURKE,50,46.05,33.71,0,44.74,42.86,0,75,37.5,0,44.12,51.16,0,50,46.67,33.33,66.47,67.75,100,68.75,52.71,63.2
CANDLER,0,46.98,40.43,0,57.14,33.33,0,100,0,0,47.83,40.82,0,50,36.36,50,72.09,73.07,0,57.1,49.29,65.74
COFFEE,36.36,44.21,45.23,0,24.59,31.75,0,40,75,0,51.89,39.2,0,53.23,55.56,50,65.54,64.62,33.33,57.49,42.16,60.13
COLUMBIA,48.98,52.96,45.62,66.67,52.57,52.27,0,50.88,75,0,60.39,52.55,28.57,56.66,57.57,40.91,66.88,65.53,34.78,67.93,59.11,63.62
EFFINGHAM,50,51.3,43.15,0,48.39,44.44,0,42.86,36.36,0,53.33,53.06,0,57.14,38.89,85.71,66.26,63.8,100,62.01,47.84,62.1
EMANUEL,0,45.69,44.7,0,48,42.31,0,40,0,0,46.81,31.11,0,55.56,52.94,50,69.58,69.78,0,54.2,39.36,61.38
EVANS,100,46.72,50.41,0,18.75,55.56,0,75,100,0,49.02,29.55,0,45.45,38.46,0,71.46,72.5,0,59.38,46.81,65.12
JEFF DAVIS,0,48.65,28.75,0,42.11,0,0,0,33.33,0,41.59,33.75,0,50,42.86,75,65.73,65.19,0,51.36,42.12,61.35
JENKINS,100,38.53,34.48,0,33.33,100,0,0,100,0,33.33,22.22,0,16.67,16.67,0,67.14,66.33,0,56.64,44.88,59.36
LAURENS,66.67,61.97,47.07,0,46.15,47.62,0,30.77,38.46,0,59.52,40.23,100,66.27,65.43,125,77.29,76.78,33.33,66.08,51.70,70.23
MONTGOMERY,0,56.41,64.29,0,42.86,50,0,0,100,0,27.03,36.67,0,57.14,50,66.67,71.55,71.02,100,60.74,52.47,67.32
RICHMOND,31.95,47.61,35.48,47.37,46.67,42.32,0,32.76,52.17,25,44.2,41.61,30,48.39,43.36,49.44,59.62,59.12,32.53,62.76,50.45,55.98
SCREVEN,0,44.68,40.67,0,66.67,54.55,0,25,0,0,57.14,25,0,47.37,50,66.67,71.05,67.6,0,60.66,42.32,61.64
TATTNALL,42.86,48.66,40.38,0,34.38,45.71,0,50,66.67,0,39.26,32.37,0,68.18,42.86,66.67,68.01,68.9,50,57.34,44.93,62.91
TOOMBS,50,48.02,42.75,0,46.55,47.5,0,0,0,0,39.01,31.76,0,45.45,36.84,33.33,68.17,67.88,66.67,52.78,37.08,60.94
TREUTLEN,0,52.83,41.18,0,0,100,0,0,100,0,33.33,50,0,25,0,100,67.59,67.77,0,66.67,45.97,64.17
TOTAL,33.98,49.78,40.32,50.0,47.27,45.12,0.0,40.11,56.25,26.32,50.55,43.56,33.33,53.45,51.65,53.88,66.54,65.53,33.46,61.84,48.98,60.76
