PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
FIRST PRESBYTERIAN,72.41,47.45,52.08,71.43,47.06,69.57,57.50,67.30
JEA BUILDING,47.83,53.59,52.50,0.00,29.03,61.80,52.29,59.72
CENTRAL CHURCH OF,56.00,66.26,45.83,100.0,63.64,74.82,55.45,72.44
GRACE UNITED,46.43,51.67,36.67,0.00,50.00,67.84,45.10,62.98
IMMANUEL BAPTIST,23.53,43.60,32.00,66.67,47.62,48.66,28.00,44.09
ISLE OF HOPE SCHOOL,71.43,70.00,40.00,0.00,50.00,77.04,60.53,76.06
ISLE OF HOPE BAPTIST,78.57,71.11,70.00,0.00,55.56,77.09,70.27,76.47
THE SANCTUARY,45.45,55.08,55.00,0.00,31.25,67.70,55.56,63.77
ST LUKE CHURCH,43.75,68.72,52.17,0.00,58.82,74.06,49.38,71.33
FERGUSON AVE BAPTIST,50.00,62.50,39.29,75.00,70.00,71.18,49.59,68.85
ISLANDS CHRISTIAN CH,36.00,64.34,38.89,0.00,59.38,67.86,52.53,65.92
BLACKSHEAR,25.00,35.76,21.43,57.14,25.64,43.44,41.78,38.97
W W LAW CENTER,71.43,46.61,54.17,33.33,41.94,43.47,36.88,44.56
FELLOWSHIP OF LOVE,33.33,53.34,37.50,20.00,28.21,40.49,34.93,49.91
HOLY SPIRIT LUTHERAN,23.08,50.55,34.29,0.00,57.14,50.13,38.89,49.38
ELI WHITNEY COMPLEX,0.00,47.20,25.00,0.00,40.00,51.22,52.17,47.85
CHRIST COMMUNITY,50.00,52.74,61.90,50.00,44.44,62.12,44.00,54.85
SALVATION ARMY,50.00,51.70,40.48,50.00,47.83,57.55,35.53,52.36
S GARDENS CHRISTIAN,64.29,50.47,33.33,25.00,33.33,56.87,40.23,51.27
WILLIAMS COURT APTS,40.00,41.78,40.91,0.00,39.47,40.54,36.93,40.58
OLD COURTHOUSE,16.67,55.00,27.78,0.00,0.00,51.89,46.27,49.76
ROSE OF SHARON,37.50,47.75,28.12,0.00,22.22,56.75,43.16,53.61
SAVANNAH HIGH SCHOOL,0.00,45.44,30.00,0.00,17.39,46.33,25.00,44.19
FIRST AFRICAN BAPTIST,45.45,55.35,20.00,0.00,47.06,48.53,31.48,53.66
ALDERSGATE YOUTH,27.78,45.93,48.65,25.00,34.38,57.04,41.03,49.54
JENKINS HIGH SCHOOL,33.33,61.27,60.00,100.0,54.55,59.67,37.50,59.33
COKESBURY METHODIST,57.14,76.54,22.22,0.00,50.00,72.76,64.29,71.91
BIBLE BAPTIST CHURCH,47.06,54.22,33.33,50.00,31.82,54.85,46.08,53.66
SOUTHSIDE BAPTIST CH,0.00,56.69,14.29,50.00,25.00,56.32,50.00,55.53
THUNDERBOLT MUN,36.00,60.00,33.33,0.00,38.89,62.02,48.42,59.58
NEW COV 7 DAY ADV CH,40.74,39.24,28.26,14.29,35.37,66.16,37.71,45.30
RIVERVIEW HEALTH REH,37.50,60.93,52.63,50.00,41.67,66.85,46.88,61.19
ELI WHITNEY COMPLEX,100.0,68.68,100.0,0.00,66.67,81.61,57.69,75.63
FRANK MURRAY,41.18,57.49,40.00,50.00,48.48,61.37,46.02,58.54
LIGHTHOUSE BAPTIST,59.26,53.16,38.89,25.00,66.67,67.57,56.03,66.13
SAINT FRANCIS,56.00,53.73,77.78,0.00,51.85,70.10,49.19,68.24
FIRST BAPTIST CHURCH,64.29,73.03,70.00,100.0,54.17,70.12,66.07,69.79
WILMINGTON ISLAND,58.18,58.33,58.14,0.00,61.29,64.75,45.65,62.96
WILMINGTON ISLAND,36.67,60.34,64.00,66.67,60.00,69.66,62.16,68.71
GUARD HOUSE COMM,50.00,35.71,54.55,0.00,50.00,69.45,65.08,68.39
TYBEE IS SCH CAFE,42.86,56.52,54.55,0.00,37.50,67.31,47.62,65.83
ST PETERS EPISCOPAL,68.18,67.86,58.33,0.00,56.25,77.43,70.89,76.56
SKID IS PRES CHURCH,72.73,65.22,54.55,0.00,72.73,79.96,80.88,79.66
SKID METHODIST CH,65.00,66.67,57.14,100.0,66.67,77.53,81.72,77.42
SKIDAWAY ISLAND STAT,68.75,86.67,69.23,0.00,100.0,77.15,78.02,77.19
BARTLETT MIDDLE,50.00,53.12,27.78,0.00,12.50,53.89,41.82,51.65
SENIOR CITIZEN CENTER,18.18,44.74,58.33,0.00,13.04,34.78,22.86,39.98
BUTLER PRESBYTERIAN,50.00,49.33,66.67,0.00,23.08,35.90,18.92,47.57
LIBERTY CITY,0.00,62.87,60.00,50.00,27.27,57.14,48.10,62.11
SEED CHURCH,12.00,50.68,22.38,12.50,14.81,30.38,25.00,42.33
ELKS LODGE,21.05,49.27,39.58,50.00,50.00,39.00,42.65,44.48
SAVANNAH PRIMITIVE,70.00,55.45,32.08,0.00,50.00,54.87,44.55,53.90
JONESVILLE BAPT CH,0.00,54.37,18.52,16.67,27.27,39.65,35.71,52.04
LARGO-TIBET ELEMENTA,42.86,55.65,26.04,0.00,37.25,51.18,43.02,51.88
WHITE BLUFF,47.83,56.11,36.36,100.0,53.33,59.86,30.36,55.63
WINDSOR FOREST,72.73,68.64,59.09,100.0,58.82,75.38,55.05,72.64
CRUSADER COMMUNITY,38.89,67.54,50.82,25.00,40.00,67.51,43.64,64.42
WINDSOR FOREST,43.48,54.17,44.83,100.0,54.17,59.70,37.37,55.43
THE LIGHT CHURCH,73.68,47.42,37.50,100.0,50.00,60.17,40.00,54.65
ST. FRANCIS CABRINI,50.00,55.39,40.24,0.00,43.18,53.17,49.54,53.41
TRINITY LUTHERAN,37.97,55.45,44.44,25.00,55.06,62.17,47.88,57.98
GEORGETOWN,47.67,63.51,54.55,60.00,44.44,61.59,48.10,60.35
BAMBOO FARMS,43.48,59.31,37.89,0.00,42.42,45.70,43.11,50.34
GARDEN CITY SENIOR,25.00,43.98,30.00,0.00,42.86,66.71,34.67,56.46
PB EDWARDS,60.00,63.43,36.36,100.0,25.00,64.36,48.57,62.58
LAKE SHORE COMMUNITY,40.00,64.92,52.08,0.00,55.36,56.36,41.63,58.20
WOODLAWN BAPTIST,25.00,45.47,51.35,0.00,40.00,51.49,31.58,47.19
POOLER CITY HALL,18.52,59.82,48.81,66.67,44.83,60.57,48.76,58.42
ROTHWELL BAPTIST,46.10,58.45,43.28,9.09,49.45,59.64,48.63,57.03
BLOOMINGDALE,50.00,50.00,33.33,0.00,51.85,61.92,40.00,59.13
SOUTHWEST BAPTIST,44.44,55.69,36.62,33.33,36.00,53.61,38.83,51.98
PROGRESSIVE REC CTR,24.44,55.67,40.12,50.00,35.38,47.59,38.92,49.03
SEVENTH DAY ADV CHR,51.61,65.58,48.78,75.00,48.15,53.06,48.33,55.59
POOLER CHRURCH,45.95,65.92,50.27,33.33,42.19,63.67,49.80,61.89
GARDEN CITY CITY HAL,63.64,76.86,57.58,20.00,75.86,74.79,60.92,73.23
COASTAL CATHEDRAL,38.98,62.76,39.91,62.50,44.44,52.64,46.36,55.83
CIVIC CENTER,3.33,26.04,24.00,0.00,9.43,24.51,5.52,19.03
BULL STREE BAPTIST,22.73,41.80,46.43,50.00,39.58,42.22,34.62,41.25
SILK HOPE BAPTIST,50.00,45.10,21.05,0.00,12.50,58.63,37.14,53.55
WEST BROAD STREET,33.33,42.52,0.00,0.00,16.00,34.58,32.81,41.02
TOMPKINS RECREATION,100.0,44.61,33.33,50.00,43.75,27.27,23.08,42.97
WOODVILLE-TOMPKINS,0.00,57.01,100.0,0.00,33.33,27.03,35.00,54.43
RESURRECTION OF OUR,0.00,52.97,11.11,0.00,36.36,27.27,23.81,50.87
MOSES JACKSON,0.00,55.34,33.33,0.00,25.00,32.14,19.57,53.41
CARVER HEIGHTS COMM,60.00,54.66,50.00,0.00,50.00,36.84,34.43,53.63
BUTLER ELEMENTARY SC,0.00,68.14,50.00,0.00,42.86,66.67,47.06,67.42
BEACH HIGH SCHOOL,23.08,50.21,28.21,0.00,27.27,36.81,27.68,42.74
SAVANNAH CHRISTIAN S,100.0,36.94,29.03,0.00,37.50,48.87,27.27,43.01
GARDEN CITY REC CTR,20.00,52.72,30.23,0.00,33.33,38.98,32.31,49.43
88888,0.00,0.00,inf00,0.00,0.00,0.00,0.00,25.00
99999,0.00,0.66,0.00,0.00,0.00,2.86,0.00,0.92
TOTAL,44.26,54.14,41.59,35.64,42.47,62.25,43.89,57.10
