AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,23.21,28.66,27.84,30.00,25.18,31.84,20.38,27.84
25-29,22.67,26.10,15.05,20.00,17.95,23.11,17.05,22.91
30-34,11.29,32.38,21.63,16.67,29.13,28.58,20.93,28.57
35-39,39.06,37.73,24.80,40.00,36.05,35.90,28.40,35.17
40-44,34.00,48.74,37.04,20.00,32.26,45.57,35.22,45.04
45-49,41.03,56.65,42.02,75.00,47.62,55.38,37.29,53.05
50-54,57.50,63.05,45.52,33.33,48.15,64.09,45.31,60.98
55-59,58.54,70.09,59.15,100.0,32.43,67.49,50.61,66.96
60-64,42.86,75.82,54.95,100.0,52.17,73.35,50.00,71.64
65-OVER,57.89,75.11,54.17,50.00,60.00,73.98,50.55,72.45
TOTAL,37.43,49.15,33.17,37.74,32.03,50.49,29.24,46.21
