AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,11.11,35.48,41.38,50.00,52.94,51.19,26.89,43.43
25-29,25.00,31.90,22.22,0.00,22.22,43.17,38.10,38.44
30-34,16.67,44.44,28.57,100.0,50.00,54.79,52.63,50.57
35-39,0.00,45.83,42.86,0.00,33.33,57.58,40.74,52.54
40-44,0.00,56.03,33.33,0.00,50.00,64.86,43.90,60.55
45-49,60.00,58.15,23.08,0.00,0.00,69.08,56.36,64.89
50-54,25.00,63.64,69.23,100.0,40.00,74.28,47.54,69.40
55-59,75.00,63.36,50.00,0.00,80.00,75.31,54.05,71.34
60-64,80.00,63.45,20.00,100.0,75.00,73.22,60.98,70.14
65-OVER,55.56,62.32,50.00,0.00,42.11,72.68,54.74,69.70
TOTAL,35.19,52.97,38.22,70.00,42.86,66.13,45.19,60.95
