PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1A,50.00,57.63,51.19,100.0,60.00,70.45,51.56,63.63
GAINES SCHOOL,61.36,56.48,52.78,0.00,46.67,62.05,49.63,58.55
WHIT DAVIS SCHOOL,61.76,59.12,71.05,100.0,58.33,66.01,52.58,63.77
1D,46.67,73.73,52.17,0.00,48.48,73.65,65.11,71.77
2A,50.00,58.74,52.38,0.00,43.75,56.78,38.27,55.68
2B,53.85,48.81,49.45,0.00,46.88,51.88,41.32,48.92
3A,60.00,46.84,39.58,100.0,34.38,47.86,40.83,46.43
3B,50.51,44.98,52.11,40.00,50.00,50.79,46.88,49.18
4A,45.28,39.05,50.00,100.0,62.16,52.93,43.93,48.26
4B,55.63,50.00,65.85,100.0,57.73,56.17,48.55,54.89
5A,63.83,66.22,47.89,100.0,58.14,68.31,59.77,66.37
5B,68.57,66.10,50.96,100.0,68.42,69.58,57.19,66.48
5C,75.00,55.97,71.43,0.00,62.07,66.00,60.18,64.71
5D,40.91,57.87,63.26,0.00,45.16,64.71,48.09,59.25
6A,41.54,60.90,47.89,25.00,47.06,68.56,46.33,62.72
GEORGIA SQUARE MALL,52.63,56.69,52.73,100.0,46.55,68.07,48.61,62.06
6C,47.37,60.71,53.45,0.00,51.11,65.88,49.00,61.99
6D,51.28,67.57,70.37,100.0,66.67,68.45,61.39,67.08
TIMOTHY ELEMENTARY,73.63,61.09,60.00,100.0,48.65,69.57,53.98,65.67
7B,63.64,42.08,50.00,66.67,55.32,64.04,47.92,59.49
7C,57.14,45.61,63.16,100.0,58.70,67.37,57.06,64.49
88888,0.00,0.00,0.00,0.00,0.00,25.00,0.00,7.69
8A,64.41,46.56,52.53,100.0,54.55,63.87,47.47,57.60
8B,48.98,47.78,45.28,100.0,47.62,68.60,51.22,61.22
8C,46.61,55.37,72.29,50.00,52.86,55.90,46.56,54.51
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,54.91,54.23,55.97,73.33,52.50,62.83,49.65,58.71
