PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
WYNNTON/BRITT,52.17,46.89,30.30,0.00,28.79,58.62,33.57,49.26
CARVER/MACK,0.00,48.33,25.00,0.00,26.92,27.97,27.07,45.36
ST JOHN/BELVEDERE,57.69,59.45,29.41,0.00,42.42,46.02,39.82,56.93
BRITT DAVID,41.46,47.26,46.88,50.00,38.10,59.22,43.26,55.28
ST. PETER,43.59,51.05,36.96,0.00,46.94,64.37,47.78,60.28
CORNERSTONE,42.70,61.42,42.41,45.45,43.02,61.77,48.43,59.13
COLUMBUS TECH,43.75,34.98,27.97,0.00,27.42,45.58,34.25,40.81
ST MARK/HEIFERHORN,50.57,66.17,54.42,62.50,61.84,71.20,50.84,68.41
WYNNBROOK,57.89,64.62,53.85,60.00,62.86,73.70,56.10,71.30
CUSSETA RD,16.67,41.64,16.15,40.00,13.70,31.95,26.96,39.45
NATIONAL INFANTRY,32.14,38.09,21.43,27.27,19.27,25.35,22.83,33.79
EDDY/KEY,47.78,37.01,35.91,13.33,32.18,44.77,30.52,38.39
MT PILGRIM,22.50,55.87,36.67,0.00,35.53,36.17,44.37,53.05
FAITH TABERNACLE,44.44,55.34,47.67,0.00,26.32,44.90,42.98,53.11
FORT/WADDELL,41.67,54.42,25.91,28.57,30.77,35.91,36.73,47.28
ROTHSCHILD,44.00,52.79,38.16,0.00,40.30,46.37,32.45,50.13
GENTIAN/REESE @LDS,42.11,52.60,33.54,100.0,38.10,59.00,39.52,54.74
ST PAUL/CLUBVIEW,27.14,45.70,50.89,0.00,50.00,65.75,47.71,60.39
MOON/MORNINGSIDE,35.71,52.15,50.28,40.00,47.37,62.01,47.19,58.45
ST ANDREWS/MIDLAND,45.53,62.30,44.78,50.00,43.31,60.89,46.24,58.67
SALVATION ARMY,39.78,56.61,41.73,100.0,44.44,59.57,48.58,56.48
FIRST AFRICAN,33.33,10.98,19.51,20.00,12.12,21.61,14.17,15.34
EPWORTH UMC,37.50,38.91,43.59,60.00,35.48,52.83,37.39,48.08
MARIANNA GALLOPS,61.54,34.91,22.92,20.00,24.00,43.13,37.63,37.73
EDGEWOOD BAPTIST,50.00,56.97,43.30,66.67,42.00,56.06,36.36,54.86
PSALMOND/MATHEWS,41.61,71.44,60.31,71.43,62.20,67.85,56.41,67.24
88888,0.00,8.33,0.00,0.00,0.00,66.67,0.00,18.75
99999,0.00,0.45,7.14,0.00,0.00,0.00,0.00,0.67
TOTAL,42.79,49.25,38.34,33.33,37.30,57.93,40.15,51.85
