AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,45.53,48.71,45.83,34.62,46.53,54.06,41.06,49.28
25-29,36.73,45.19,40.73,71.43,39.32,44.46,41.13,44.01
30-34,39.8,54.8,53.76,28.57,45.1,55.85,50.41,54.17
35-39,37.95,65.72,57.46,100.0,50.65,62.71,60.33,63.01
40-44,49.26,71.34,56.95,70.0,50.7,69.38,62.13,68.48
45-49,56.2,72.04,58.38,50.0,53.4,72.77,65.37,70.85
50-54,53.95,74.99,59.76,50.0,63.04,75.44,65.89,73.59
55-59,59.75,75.94,67.33,40.0,60.32,76.39,65.56,74.75
60-64,60.69,76.47,59.48,0.0,58.47,77.45,67.27,75.54
65-OVER,58.31,75.03,62.15,83.33,62.15,75.49,68.75,74.34
TOTAL,49.67,65.39,54.13,52.11,51.8,68.23,57.05,65.09
