AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,45.93,39.65,40.08,39.29,43.61,48.75,30.65,40.17
25-29,38.51,37.27,37.15,38.46,31.36,42.77,30.99,38.02
30-34,33.33,44.82,36.86,54.55,38.35,38.78,37.98,41.64
35-39,31.58,52.24,29.33,33.33,44.15,44.29,38.55,47.47
40-44,42.31,57.46,40.94,66.67,39.84,54.69,44.33,54.58
45-49,53.95,62.13,50.83,50.00,48.08,58.77,46.44,59.04
50-54,60.00,65.42,51.20,33.33,55.56,64.73,51.35,63.59
55-59,61.64,70.75,60.71,20.00,62.50,68.15,52.55,68.10
60-64,53.76,75.15,61.62,42.86,52.27,72.58,53.30,72.11
65-OVER,53.03,74.59,49.72,29.41,61.76,72.97,55.75,72.31
TOTAL,46.15,57.45,42.91,40.19,44.89,59.27,41.16,55.90
