PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SENOIA,35.71,66.33,64.63,0.00,77.27,72.38,62.87,70.60
MORELAND,50.00,60.93,54.55,0.00,66.67,73.14,59.06,70.94
PINE ROAD,55.56,69.44,61.90,100.0,33.33,71.14,59.23,69.76
DRESDEN,100.0,76.00,42.86,0.00,75.00,69.07,58.82,68.57
NEWNAN,75.00,49.75,33.33,100.0,43.75,64.60,39.85,55.13
SHARPSBURG,41.94,66.80,64.29,100.0,51.35,71.95,60.00,70.19
FISCHER ROAD,48.15,67.52,57.60,0.00,40.00,69.80,57.81,67.49
CEDAR CREEK,65.62,67.49,69.49,50.00,56.52,73.88,61.28,72.17
GRANTVILLE,61.54,64.88,59.26,50.00,50.00,63.75,52.25,62.78
HARALSON,50.00,62.90,87.50,0.00,46.67,72.00,61.20,70.04
WELCOME,28.57,67.19,54.00,100.0,62.50,68.28,53.41,66.61
PANTHER CREEK,71.43,63.27,65.96,0.00,42.86,65.06,50.46,63.61
RAYMOND,80.00,65.88,51.52,100.0,58.33,71.96,57.06,69.97
TURIN,64.29,65.19,66.67,0.00,50.00,73.95,62.20,71.71
SMOKEY ROAD,33.33,54.52,69.23,0.00,31.25,65.43,47.81,59.88
TURKEY CREEK,37.50,53.21,41.94,0.00,47.37,56.74,56.59,54.63
CENTRAL,45.45,44.92,25.00,100.0,46.67,43.13,34.07,42.87
ARTS CENTRE,52.00,67.28,57.10,75.00,50.00,69.28,61.98,67.47
GREENTOP,62.50,55.87,42.59,50.00,57.14,66.87,50.23,62.73
EXPO CENTER,66.67,47.72,36.11,0.00,28.57,69.19,41.25,63.61
WHITE OAK,52.63,68.09,54.20,50.00,56.52,68.26,59.23,66.73
MADRAS,62.79,68.75,68.49,0.00,59.26,71.58,62.30,70.02
CANNONGATE,60.00,72.26,63.08,0.00,55.56,74.49,64.38,73.01
WESTSIDE,0.00,62.08,62.50,0.00,50.00,56.85,43.48,58.64
NORTHSIDE,50.00,64.29,55.26,0.00,52.94,74.76,62.16,71.57
THOMAS CROSSROADS,62.22,68.30,59.34,0.00,54.29,72.35,61.33,70.63
COWETA CENTRAL,66.67,68.42,62.50,0.00,38.46,73.24,58.06,71.06
JEFFERSON PARKWAY,40.23,56.88,52.68,75.00,51.06,55.07,46.38,54.10
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,51.24,58.92,55.80,59.38,51.32,69.10,55.93,65.75
