PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.000,0.00,0.00,1.000,3.000
BA,0.00,12.00,16.00,0.00,2.000,1.000,0.00,0.00,0.00,0.00,2.000,2.000,0.00,2.000,1.000,1.000,316.0,276.0,0.00,271.0,195.0,1097.0
BV,0.00,7.000,7.000,0.00,1.000,0.00,0.00,0.00,0.00,0.00,3.000,1.000,0.00,1.000,0.00,0.00,249.0,214.0,0.00,52.00,56.00,591.0
CN,0.00,28.00,25.00,0.00,4.000,1.000,0.00,0.00,0.00,0.00,4.000,3.000,0.00,2.000,1.000,0.00,177.0,151.0,0.00,946.0,634.0,1976.0
CS,1.000,67.00,46.00,0.00,3.000,6.000,0.00,0.00,1.000,0.00,10.00,8.000,0.00,14.00,10.00,0.00,894.0,728.0,0.00,984.0,696.0,3468.0
CT,0.00,5.000,12.00,0.00,2.000,0.00,0.00,0.00,0.00,0.00,5.000,4.000,0.00,0.00,1.000,1.000,181.0,158.0,0.00,0.00,1.000,370.0
HF,0.00,7.000,5.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.000,1.000,0.00,1.000,1.000,0.00,138.0,128.0,0.00,34.00,32.00,351.0
HI,0.00,1.000,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,76.00,65.00,0.00,4.000,5.000,153.0
LS,0.00,24.00,24.00,0.00,4.000,0.00,0.00,1.000,0.00,0.00,3.000,5.000,0.00,2.000,2.000,0.00,515.0,452.0,0.00,108.0,79.00,1219.0
PC,0.00,2.000,4.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,2.000,0.00,0.00,0.00,0.00,69.00,64.00,0.00,6.000,10.00,158.0
PE,0.00,66.00,72.00,0.00,1.000,1.000,0.00,2.000,0.00,0.00,21.00,21.00,0.00,6.000,3.000,1.000,846.0,718.0,0.00,1055.0,636.0,3449.0
SC,0.00,4.000,4.000,0.00,0.00,0.00,0.00,0.00,1.000,0.00,2.000,6.000,0.00,0.00,0.00,0.00,160.0,148.0,0.00,41.00,22.00,388.0
TOTAL,1.000,223.0,216.0,0.00,17.00,9.000,0.00,3.000,2.000,0.00,55.00,54.00,0.00,28.00,19.00,3.000,3621.0,3104.0,0.00,3501.0,2367.0,13223.0
