AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,48.20,49.87,56.96,48.15,59.00,57.57,46.25,54.74
25-29,41.23,46.27,45.72,53.85,39.09,47.04,49.97,47.25
30-34,66.04,62.50,62.31,50.00,61.68,63.49,62.52,63.29
35-39,74.87,68.62,65.70,106.67,64.29,69.04,70.76,69.62
40-44,80.88,71.74,69.77,63.64,71.50,73.66,72.59,73.86
45-49,76.44,70.22,74.03,71.43,70.43,77.01,75.90,76.46
50-54,66.80,71.71,69.97,83.33,69.29,78.65,74.08,77.22
55-59,63.57,72.28,69.77,81.25,61.18,79.11,75.19,77.82
60-64,67.28,72.64,72.05,60.00,77.78,79.15,75.12,78.11
65-OVER,60.00,75.40,65.65,100.0,70.16,79.96,79.56,79.24
TOTAL,69.33,66.72,64.14,68.79,64.71,72.67,68.26,71.37
