AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,32.76,39.90,47.70,33.33,38.78,57.10,41.44,52.71
25-29,20.83,33.49,35.61,100.0,48.00,52.63,40.94,49.23
30-34,45.10,47.67,54.35,33.33,57.14,62.79,53.53,60.61
35-39,51.22,62.01,55.43,0.00,52.17,71.99,53.72,69.39
40-44,45.45,59.17,70.71,100.0,75.00,72.39,52.99,70.02
45-49,48.72,61.83,66.67,133.33,73.68,76.39,56.58,73.92
50-54,52.94,63.60,70.00,0.00,60.00,76.03,64.97,74.21
55-59,40.00,64.68,63.16,100.0,86.67,77.29,57.69,75.12
60-64,70.00,65.06,73.53,50.00,80.00,79.37,66.14,77.88
65-OVER,62.86,71.93,63.08,0.00,54.55,79.51,65.05,78.26
TOTAL,44.50,58.45,56.54,55.00,57.14,72.04,52.80,69.27
