AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,100.0,25.47,35.23,0.00,55.00,50.43,30.89,40.77
25-29,14.29,24.01,28.57,0.00,66.67,47.64,29.76,38.80
30-34,22.22,35.63,35.09,0.00,16.67,58.64,38.46,49.54
35-39,44.44,42.70,25.81,0.00,42.86,66.07,45.83,57.27
40-44,0.00,46.13,31.25,0.00,44.44,66.58,72.22,59.95
45-49,66.67,57.03,56.67,0.00,44.44,70.65,50.00,66.77
50-54,66.67,55.85,41.18,0.00,37.50,68.36,57.58,64.33
55-59,0.00,59.06,36.84,0.00,28.57,73.22,65.71,68.71
60-64,50.00,62.90,55.56,0.00,100.0,77.90,60.61,73.64
65-OVER,55.56,59.94,50.00,0.00,44.44,76.81,56.90,72.92
TOTAL,40.85,46.57,36.12,0.00,46.94,68.02,45.30,60.93
