AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,33.7,60.0,0.0,0.0,52.68,26.67,44.42
25-29,25.0,30.0,33.33,0.0,20.0,47.39,21.28,40.67
30-34,0.0,42.61,16.67,50.0,0.0,55.5,48.48,51.39
35-39,50.0,50.9,50.0,0.0,0.0,62.62,53.85,59.19
40-44,50.0,51.16,60.0,0.0,0.0,66.17,36.0,61.26
45-49,0.0,63.24,75.0,0.0,100.0,70.26,50.0,68.04
50-54,50.0,58.5,0.0,0.0,0.0,73.9,43.48,68.54
55-59,66.67,61.05,0.0,100.0,100.0,72.18,68.42,69.04
60-64,33.33,62.55,0.0,0.0,50.0,77.83,66.67,73.01
65-OVER,77.78,65.35,50.0,50.0,0.0,75.96,50.0,73.55
TOTAL,47.06,53.15,43.64,60.0,20.83,68.03,41.97,63.24
