AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,21.43,39.56,37.93,0.0,37.8,46.27,35.18,41.74
30-34,37.93,51.53,50.0,0.0,41.67,54.17,40.87,51.8
35-39,64.71,58.25,51.61,0.0,33.33,61.63,44.25,58.47
40-44,80.49,64.92,55.14,28.57,39.53,66.13,46.04,64.09
45-49,50.0,67.61,60.38,100.0,69.7,71.54,48.19,68.24
50-54,59.26,68.45,56.25,80.0,56.41,72.94,49.17,69.41
55-59,64.29,70.45,59.7,66.67,69.57,74.78,50.68,71.62
60-64,68.42,70.31,74.07,50.0,56.0,74.59,56.54,71.93
65-OVER,62.16,71.06,51.14,42.86,47.37,78.04,59.59,74.87
TOTAL,54.18,62.51,53.51,48.78,47.14,68.87,46.98,64.53
