PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
JEA BUILDING,4.0,73.0,76.0,1.0,14.0,16.0,0.0,0.0,1.0,0.0,30.0,10.0,0.0,11.0,12.0,0.0,1010.0,914.0,1.0,106.0,102.0,2381.0
CENTRAL CHURCH OF,1.0,51.0,58.0,0.0,2.0,9.0,0.0,1.0,0.0,1.0,10.0,13.0,0.0,11.0,14.0,0.0,904.0,776.0,0.0,99.0,64.0,2014.0
GRACE UNITED,0.0,51.0,51.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,13.0,15.0,3.0,730.0,576.0,0.0,147.0,122.0,1756.0
IMMANUEL BAPTIST,2.0,36.0,37.0,0.0,3.0,18.0,0.0,2.0,1.0,0.0,15.0,10.0,0.0,8.0,9.0,0.0,229.0,182.0,0.0,176.0,152.0,880.0
ISLE OF HOPE SCHOOL,0.0,21.0,17.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,4.0,0.0,557.0,436.0,0.0,4.0,6.0,1057.0
ISLE OF HOPE BAPTIST,0.0,40.0,34.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,9.0,5.0,1.0,940.0,857.0,0.0,26.0,19.0,1959.0
THE SANCTUARY,0.0,34.0,29.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,12.0,10.0,0.0,525.0,407.0,0.0,131.0,105.0,1289.0
ST LUKE CHURCH,2.0,42.0,37.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,8.0,8.0,0.0,679.0,593.0,0.0,126.0,101.0,1636.0
FERGUSON AVE BAPTIST,3.0,61.0,57.0,0.0,10.0,10.0,0.0,3.0,1.0,0.0,13.0,15.0,0.0,6.0,8.0,0.0,1176.0,1052.0,0.0,161.0,127.0,2703.0
ISLANDS CHRISTIAN CH,2.0,105.0,91.0,0.0,19.0,13.0,0.0,0.0,0.0,0.0,19.0,17.0,0.0,22.0,28.0,1.0,1558.0,1279.0,0.0,79.0,50.0,3283.0
BLACKSHEAR,2.0,70.0,74.0,0.0,22.0,17.0,0.0,3.0,4.0,0.0,15.0,13.0,0.0,9.0,3.0,1.0,428.0,432.0,2.0,577.0,422.0,2094.0
W W LAW CENTER,3.0,69.0,69.0,0.0,17.0,14.0,0.0,3.0,3.0,0.0,17.0,7.0,0.0,5.0,2.0,1.0,405.0,429.0,0.0,422.0,419.0,1885.0
FELLOWSHIP OF LOVE,4.0,67.0,75.0,0.0,24.0,15.0,0.0,4.0,1.0,0.0,12.0,20.0,0.0,5.0,4.0,0.0,288.0,248.0,1.0,1420.0,1140.0,3328.0
HOLY SPIRIT LUTHERAN,4.0,60.0,80.0,0.0,18.0,24.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,8.0,5.0,2.0,390.0,366.0,0.0,682.0,592.0,2266.0
ELI WHITNEY COMPLEX,0.0,12.0,11.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,66.0,56.0,1.0,268.0,178.0,604.0
CHRIST COMMUNITY,3.0,61.0,61.0,0.0,17.0,10.0,0.0,1.0,1.0,0.0,11.0,10.0,0.0,7.0,5.0,0.0,387.0,376.0,3.0,1138.0,757.0,2848.0
SALVATION ARMY,1.0,79.0,72.0,0.0,29.0,17.0,0.0,1.0,1.0,0.0,22.0,20.0,0.0,8.0,6.0,1.0,502.0,437.0,5.0,1330.0,1023.0,3554.0
S GARDENS CHRISTIAN,5.0,42.0,40.0,0.0,12.0,12.0,0.0,0.0,4.0,0.0,11.0,4.0,0.0,9.0,5.0,0.0,242.0,224.0,1.0,723.0,552.0,1886.0
WILLIAMS COURT APTS,0.0,81.0,95.0,1.0,21.0,16.0,0.0,2.0,2.0,0.0,21.0,23.0,0.0,6.0,9.0,0.0,467.0,527.0,0.0,376.0,354.0,2001.0
OLD COURTHOUSE,0.0,28.0,39.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,10.0,8.0,0.0,4.0,2.0,0.0,248.0,255.0,0.0,12.0,8.0,621.0
ROSE OF SHARON,1.0,94.0,95.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,17.0,15.0,0.0,11.0,5.0,3.0,800.0,716.0,0.0,92.0,86.0,1955.0
SAVANNAH HIGH SCHOOL,0.0,20.0,20.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,83.0,93.0,1.0,582.0,370.0,1204.0
FIRST AFRICAN BAPTIST,2.0,33.0,19.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,7.0,0.0,71.0,65.0,0.0,753.0,593.0,1569.0
ALDERSGATE YOUTH,1.0,55.0,61.0,1.0,17.0,14.0,0.0,2.0,2.0,1.0,26.0,10.0,0.0,9.0,9.0,0.0,463.0,354.0,1.0,639.0,503.0,2168.0
JENKINS HIGH SCHOOL,1.0,19.0,28.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,6.0,3.0,1.0,286.0,256.0,0.0,322.0,246.0,1190.0
COKESBURY METHODIST,0.0,8.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,3.0,1.0,299.0,236.0,1.0,42.0,38.0,655.0
BIBLE BAPTIST CHURCH,0.0,60.0,42.0,0.0,14.0,8.0,0.0,2.0,2.0,0.0,13.0,5.0,0.0,7.0,10.0,0.0,244.0,230.0,1.0,1174.0,935.0,2747.0
SOUTHSIDE BAPTIST CH,2.0,33.0,17.0,0.0,8.0,8.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,1.0,5.0,0.0,211.0,169.0,0.0,522.0,434.0,1419.0
THUNDERBOLT MUN,2.0,50.0,43.0,0.0,9.0,9.0,0.0,0.0,3.0,0.0,15.0,9.0,0.0,7.0,18.0,1.0,578.0,490.0,0.0,309.0,221.0,1764.0
