PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1,1.000,77.00,77.00,0.00,7.000,6.000,0.00,3.000,1.000,0.00,19.00,5.000,0.00,9.000,9.000,1.000,821.0,727.0,1.000,358.0,234.0,2356.0
10,0.00,90.00,100.0,0.00,6.000,9.000,0.00,1.000,1.000,0.00,26.00,19.00,0.00,9.000,9.000,2.000,928.0,840.0,0.00,118.0,101.0,2259.0
2,0.00,58.00,77.00,0.00,3.000,3.000,0.00,1.000,3.000,0.00,10.00,6.000,0.00,12.00,5.000,0.00,767.0,644.0,0.00,121.0,85.00,1795.0
3,0.00,89.00,103.0,0.00,11.00,5.000,0.00,2.000,2.000,0.00,9.000,13.00,0.00,2.000,0.00,2.000,1006.0,856.0,0.00,175.0,161.0,2436.0
4,1.000,99.00,98.00,0.00,23.00,10.00,0.00,0.00,1.000,0.00,24.00,23.00,0.00,29.00,27.00,1.000,568.0,488.0,1.000,199.0,172.0,1764.0
5,4.000,191.0,167.0,0.00,36.00,16.00,0.00,4.000,1.000,0.00,89.00,74.00,0.00,38.00,25.00,3.000,1163.0,849.0,0.00,323.0,226.0,3209.0
6,1.000,114.0,105.0,0.00,18.00,9.000,0.00,2.000,4.000,0.00,32.00,19.00,0.00,15.00,12.00,0.00,1278.0,1205.0,1.000,101.0,84.00,3000.0
7,1.000,197.0,204.0,0.00,21.00,24.00,0.00,1.000,5.000,1.000,36.00,32.00,0.00,22.00,10.00,0.00,1538.0,1486.0,0.00,172.0,155.0,3905.0
8,2.000,147.0,135.0,1.000,18.00,13.00,0.00,2.000,2.000,0.00,49.00,44.00,0.00,23.00,16.00,0.00,1190.0,998.0,1.000,136.0,97.00,2874.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,1.000
9,1.000,112.0,131.0,0.00,12.00,22.00,0.00,1.000,5.000,0.00,54.00,37.00,0.00,14.00,15.00,0.00,856.0,675.0,0.00,272.0,153.0,2360.0
TOTAL,11.00,1174.0,1197.0,1.000,155.0,117.0,0.00,17.00,25.00,1.000,348.0,272.0,0.00,173.0,128.0,9.000,10116.0,8768.0,4.000,1975.0,1468.0,25959.0
