AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,33.99,32.14,100.0,0.00,57.14,39.18,47.39
25-29,0.00,36.04,50.00,0.00,30.00,46.05,34.29,42.06
30-34,33.33,36.34,46.15,0.00,100.0,57.14,43.33,49.24
35-39,50.00,46.26,40.00,0.00,0.00,63.27,56.67,56.82
40-44,33.33,51.72,71.43,100.0,75.00,74.72,43.48,66.55
45-49,40.00,55.29,50.00,0.00,50.00,72.73,60.00,66.77
50-54,40.00,62.46,50.00,0.00,66.67,72.66,60.00,69.30
55-59,75.00,60.53,57.14,100.0,100.0,76.50,50.00,70.71
60-64,50.00,71.30,75.00,0.00,50.00,81.62,60.87,77.99
65-OVER,50.00,70.23,66.67,0.00,40.00,79.31,68.33,77.05
TOTAL,41.86,54.24,47.22,100.0,40.54,71.13,50.27,65.28
