AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,60.00,13.33,38.46,40.00,60.00,56.17,43.22,53.30
25-29,28.57,12.50,57.69,0.00,71.43,49.59,49.07,49.40
30-34,37.50,18.18,59.09,100.0,66.67,60.25,62.11,59.88
35-39,33.33,50.00,50.00,100.0,33.33,65.88,54.10,64.77
40-44,72.73,20.00,42.86,0.00,60.00,71.10,59.02,69.93
45-49,71.43,14.29,58.82,0.00,60.00,72.59,67.53,71.83
50-54,20.00,81.82,56.25,0.00,75.00,75.54,57.58,74.12
55-59,66.67,0.00,60.00,0.00,100.0,78.24,62.34,77.26
60-64,20.00,100.0,72.73,66.67,100.0,80.57,76.56,80.14
65-OVER,55.56,50.00,40.00,0.00,62.50,81.30,79.29,80.94
TOTAL,50.00,31.94,53.37,46.15,65.15,72.30,59.50,71.01
