AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,28.57,38.96,40.0,0.0,33.33,47.38,35.0,42.92
30-34,100.0,55.2,20.0,0.0,40.0,50.84,72.97,53.21
35-39,28.57,60.17,35.29,0.0,100.0,58.38,57.14,58.56
40-44,20.0,62.02,42.86,0.0,87.5,66.67,44.12,64.01
45-49,50.0,66.98,66.67,0.0,0.0,70.53,53.49,68.51
50-54,66.67,64.9,14.29,100.0,50.0,70.9,50.0,67.6
55-59,60.0,64.15,33.33,0.0,50.0,74.88,61.76,70.28
60-64,100.0,69.49,100.0,0.0,100.0,78.9,70.0,75.55
65-OVER,40.0,72.01,69.23,100.0,100.0,78.43,70.0,76.37
TOTAL,41.86,61.65,43.42,50.0,66.67,69.32,55.46,65.86
