PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
LOCKHART,65.05,69.71,100.0,67.62
EMIT,59.76,65.47,100.0,62.72
STATESBORO,51.45,60.37,28.57,56.45
PORTAL,58.74,64.63,0.00,61.95
FAIR,59.38,61.85,50.00,60.71
CHURCH,53.82,59.22,100.0,56.84
PITTMAN PARK,38.84,48.80,50.00,44.03
LEEFIELD,63.89,68.63,0.00,66.48
BLITCH,71.11,77.09,0.00,74.19
HAGIN,60.43,66.12,100.0,63.53
BROOKLET,63.99,68.44,66.67,66.39
STILSON,57.44,63.85,0.00,60.73
BAY,63.30,68.52,0.00,66.06
NEVILS,60.12,65.72,100.0,63.08
SINKHOLE,70.37,69.04,0.00,69.67
REGISTER,54.92,59.08,100.0,57.24
TOTAL,54.99,61.24,60.00,58.35
