AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,55.56,30.89,50.00,0.00,60.00,46.88,38.46,40.16
25-29,33.33,31.74,35.71,0.00,40.00,43.83,30.77,37.98
30-34,50.00,38.99,37.04,0.00,100.0,56.07,50.00,48.76
35-39,20.00,50.18,30.77,0.00,100.0,62.85,23.81,56.30
40-44,66.67,52.17,50.00,0.00,50.00,66.75,45.45,60.77
45-49,0.00,59.70,33.33,0.00,0.00,74.23,50.00,67.88
50-54,100.0,60.14,50.00,0.00,0.00,71.51,47.62,66.87
55-59,60.00,66.27,40.00,0.00,66.67,75.10,36.36,70.71
60-64,60.00,70.61,33.33,0.00,0.00,80.00,36.36,75.73
65-OVER,50.00,68.99,50.00,0.00,100.0,77.24,51.43,74.63
TOTAL,48.84,53.29,41.27,0.00,60.71,68.26,41.20,61.96
