AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,29.41,27.17,42.86,38.46,26.32,46.32,35.82,43.04
25-29,26.32,25.71,29.27,0.00,12.82,38.85,39.85,38.30
30-34,23.53,36.36,41.46,0.00,56.52,49.76,51.56,49.40
35-39,28.00,39.36,52.38,66.67,47.06,57.48,56.33,56.60
40-44,54.17,47.52,58.82,0.00,21.05,62.28,57.77,61.10
45-49,45.83,50.00,48.78,0.00,61.54,66.79,59.49,65.45
50-54,47.62,54.64,56.00,66.67,60.00,68.52,57.40,67.05
55-59,36.84,63.93,64.29,50.00,57.89,71.41,63.53,70.44
60-64,36.84,68.52,83.33,0.00,33.33,74.95,66.41,73.83
65-OVER,52.63,71.19,39.13,50.00,42.86,70.53,64.45,69.97
TOTAL,38.13,48.31,48.25,37.93,37.19,62.46,52.23,60.69
