AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,34.78,28.06,46.79,100.0,28.00,50.82,30.97,42.50
25-29,12.50,32.06,33.33,33.33,16.67,43.68,38.64,38.58
30-34,60.00,41.40,44.74,0.00,0.00,56.03,47.50,50.90
35-39,66.67,47.90,51.92,0.00,8.330,61.83,47.73,56.96
40-44,31.25,54.15,57.45,100.0,44.44,65.67,36.36,61.24
45-49,78.57,58.97,34.69,50.00,36.36,67.72,40.00,64.08
50-54,44.44,59.74,43.59,100.0,0.00,69.35,61.90,65.82
55-59,66.67,61.41,66.67,0.00,50.00,72.57,42.86,68.97
60-64,87.50,65.78,52.94,50.00,60.00,75.52,68.18,72.75
65-OVER,73.68,66.81,51.85,33.33,47.06,72.97,69.05,71.44
TOTAL,53.85,51.05,45.44,55.56,28.23,65.09,44.50,60.12
