PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1A,59.24,67.44,20.00,63.63
1B,53.58,62.59,40.00,58.55
1C,60.79,66.22,100.0,63.77
1D,70.33,73.01,100.0,71.77
2A,48.27,61.80,55.56,55.68
2B,42.37,54.29,50.00,48.92
3A,39.13,51.60,66.67,46.43
3B,45.95,51.61,78.57,49.18
4A,43.45,52.31,33.33,48.26
4B,51.04,58.31,54.17,54.89
5A,64.00,68.53,33.33,66.37
5B,61.22,70.55,57.14,66.48
5C,63.48,65.97,42.86,64.71
5D,54.49,62.69,57.14,59.25
6A,59.66,65.30,25.00,62.72
6B,58.08,65.21,100.0,62.06
6C,58.42,65.05,33.33,61.99
6D,63.47,70.07,66.67,67.08
7A,62.60,68.16,71.43,65.67
7B,58.43,60.28,72.73,59.49
7C,61.74,66.96,55.56,64.49
88888,16.67,0.00,0.00,7.690
8A,53.44,61.00,71.43,57.60
8B,55.46,66.44,0.00,61.22
8C,49.26,58.55,62.50,54.51
99999,0.00,0.00,0.00,0.00
TOTAL,54.72,62.01,58.33,58.71
