AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,100.0,41.32,15.00,50.00,55.56,52.30,28.09,47.76
25-29,22.22,41.69,53.85,0.00,14.29,46.44,47.37,45.02
30-34,60.00,58.01,50.00,0.00,100.0,56.67,50.00,56.95
35-39,87.50,62.19,57.14,100.0,75.00,68.31,44.00,66.43
40-44,60.00,66.58,60.00,50.00,66.67,71.77,54.17,70.05
45-49,58.33,71.36,42.86,100.0,60.00,73.94,42.11,72.76
50-54,60.00,73.99,63.64,33.33,100.0,78.68,72.22,77.14
55-59,25.00,77.35,71.43,0.00,100.0,78.32,30.00,77.67
60-64,57.14,80.63,100.0,0.00,100.0,82.26,33.33,81.46
65-OVER,54.55,78.90,50.00,100.0,0.00,81.53,50.00,80.57
TOTAL,56.79,66.91,49.46,55.56,61.54,71.10,41.70,69.41
