AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.00,28.72,40.74,25.00,26.47,48.87,33.72,43.46
25-29,10.00,21.67,35.71,100.0,19.35,35.50,38.46,35.22
30-34,33.33,35.59,29.63,0.00,45.83,48.66,50.27,48.14
35-39,75.00,35.09,20.00,0.00,50.00,54.01,52.20,53.00
40-44,33.33,51.52,68.75,0.00,36.36,59.40,51.42,58.12
45-49,75.00,47.20,69.23,66.67,38.46,63.69,53.07,62.13
50-54,57.14,42.96,42.86,100.0,78.57,65.90,56.21,64.17
55-59,50.00,56.12,54.55,100.0,37.50,69.51,61.86,68.28
60-64,57.14,64.75,50.00,50.00,75.00,73.56,64.44,72.48
65-OVER,73.33,54.76,54.55,75.00,71.43,65.72,61.21,65.09
TOTAL,52.08,45.80,43.55,58.82,42.62,60.19,49.12,58.35
