PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ADAIRSVILLE,62.50,46.51,50.00,14.29,37.50,62.55,45.93,59.94
ALLATOONA,51.72,54.24,46.53,100.0,53.57,56.01,43.84,54.13
CARTERSVILLE EAST,35.14,47.94,54.29,11.11,34.48,62.29,42.30,56.88
CARTERSVILLE WEST,45.83,46.72,51.88,33.33,55.26,69.77,50.08,63.59
BEAVERS DRIVE,48.48,61.25,69.15,0.00,53.85,65.86,50.84,63.92
CENTER,44.00,48.59,50.98,100.0,62.50,68.05,50.13,64.67
EMERSON,36.36,50.50,47.46,100.0,44.44,65.82,46.58,62.67
EUHARLEE,71.43,63.34,47.46,0.00,64.00,66.87,53.99,64.78
FOLSOM,100.0,40.00,50.00,0.00,50.00,67.65,45.05,65.69
KINGSTON,25.00,57.45,42.86,0.00,62.50,68.31,50.24,65.67
MISSION ROAD,25.00,60.76,47.06,100.0,45.45,67.00,48.91,64.13
PINE LOG,100.0,52.00,46.67,100.0,88.89,71.96,48.82,69.96
TAYLORSVILLE,33.33,53.66,42.11,100.0,28.57,71.28,47.62,68.56
WHITE,50.00,57.58,30.77,50.00,46.67,69.89,57.14,67.81
ZENA DRIVE,37.93,46.85,44.31,40.00,31.25,56.69,39.86,51.96
CASSVILLE,27.27,52.07,58.24,33.33,42.00,60.53,43.82,57.30
WOODLAND,50.00,64.29,59.38,0.00,50.00,60.63,45.57,59.07
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,42.31,51.19,51.38,43.64,46.89,64.82,46.83,61.20
