AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.00,33.49,35.29,66.67,62.50,55.35,45.87,50.13
25-29,0.00,28.08,61.54,0.00,25.00,46.34,39.66,41.39
30-34,0.00,43.06,30.00,0.00,0.00,52.28,48.08,49.55
35-39,37.50,51.01,50.00,0.00,0.00,63.62,48.65,59.90
40-44,45.45,57.27,22.22,0.00,100.0,64.63,75.00,62.90
45-49,12.50,63.52,30.00,0.00,100.0,71.71,48.65,68.72
50-54,50.00,64.42,66.67,0.00,0.00,72.49,54.35,70.20
55-59,46.15,66.67,83.33,0.00,60.00,75.72,63.16,73.69
60-64,43.75,72.07,80.00,0.00,0.00,79.39,67.31,77.49
65-OVER,34.78,71.55,100.0,100.0,57.14,75.94,70.37,75.17
TOTAL,35.19,56.07,51.06,42.86,47.22,69.34,56.15,66.28
